FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0.011562978649488449,4,sim_g297,88.52913860950083,75.79685175293909,-930.5569519793667,-19.982029915736916,3.247904133073999,SE,441,0.0005065003309519751,2.8776246674661583,0.0011513233184814453,1885.4700834605208,-930.9955233037695,0.4385713244028011,0.5078128234406167,0.8483886667503566
0.10394759828699132,4,sim_g167,17.267240334135195,8.593160717918378,-876.6007854429006,-26.475044291188965,64.27027800039944,SE,441,0.013884736569612158,1.4051556861240455,0.0009179115295410156,1777.5577503875886,-877.0368394355072,0.4360539926066167,0.5090332000502139,0.8483886667503566
0.10534227580788197,4,sim_g261,17.267240334135195,8.466193784387523,-965.5528203932282,-25.051104702410598,58.417082306895836,SE,441,0.015462925919397668,1.5317901997515915,0.0009410381317138672,1955.4618202882439,-965.9588498746233,0.40602948139508044,0.5239916946428381,0.8684945215074664
0.008261764659097512,4,sim_g163,263.2257923918826,54.759281746086785,-1107.731439075152,-29.245415494250256,3.2714992923276722,SE,441,0.00036397003361009835,3.9957399482584295,0.0006198883056640625,2239.819057652091,-1108.0996983021298,0.3682592269778979,0.5439546708836627,0.8966285783796637
0.10638686352800963,4,sim_g148,17.267240334135195,8.373278277635828,-1018.8540102491618,-17.48332033877215,29.09269158993138,SE,441,0.019616041339012767,1.9127909908332155,0.001506805419921875,2062.0642000001108,-1019.2053336295259,0.35132338036407873,0.5533649508884715,0.9071556571942155
0.06729380909647913,4,sim_g047,17.267240334135195,13.816681082564186,-856.4410922731153,-19.120068416078986,22.773501659343417,SE,441,0.018291852105511115,3.8359834362162823,0.0024199485778808594,1737.238364048018,-856.7819382114589,0.3408459383435911,0.5593413368268687,0.9119695709133728
0.07543080635049512,4,sim_g039,17.267240334135195,12.218690215136927,-974.6440939040356,-17.58902301730757,21.572363450034914,SE,441,0.01775249524724917,3.058308604923746,0.0013210773468017578,1973.6443673098586,-974.9684881238305,0.32439421979495364,0.56897876979659,0.9226682753458216
0.5156304386999235,4,sim_g140,10.013867304527897,0.9391066548332798,-1100.1297304155983,-19.145473674040097,182.12233067725873,SE,441,10.410963250212623,195.30558779439957,0.0002760887145996094,2224.6156403329837,-1100.4230829292778,0.29335251367956516,0.5880801271142503,0.9455349306804217
0.07781598789174775,4,sim_g057,17.267240334135195,11.813612977461293,-1000.7514237071496,-17.078570681614774,20.99025022015487,SE,441,0.016222377833830057,2.650387248042848,0.0009148120880126953,2025.8590269160866,-1001.0427318789383,0.29130817178872803,0.5893834401241296,0.9455349306804217
0.9999545892329822,4,sim_g198,10.013867304527897,4.5399929762484854e-05,-627.9370679640855,-17.713341758216764,280.4488584555748,SE,441,129.5368993277002,45491856184.329216,0.0004911422729492188,1280.2303154299584,-628.2128110421713,0.27574307808583853,0.5995050264411843,0.9566569570869963
0.07667327723328131,4,sim_g179,17.267240334135195,12.004535604697715,-876.72250099039,-19.765432949346124,27.41532245568664,SE,441,0.018147314512128712,3.0404310136757853,0.0011150836944580078,1777.8011814825675,-876.9855607854925,0.2630597951024356,0.6080257845126406,0.9651202928772072
0.5120990759920955,4,sim_g253,10.013867304527897,0.9524765009566367,-865.8593616845652,-31.103256795587882,467.45569179050784,SE,441,12.531273754795983,234.93685696317345,0.0005047321319580078,1756.0749028709179,-866.1076146029552,0.2482529183899942,0.618307946641264,0.9741536576846468
0.5108448400591287,4,sim_g212,10.013867304527897,0.9572695608621214,-1065.2897438623957,-26.355358920674966,337.5235572704921,SE,441,11.776429006091414,220.7449994170405,0.0006940364837646484,2154.9356672265785,-1065.5353147532176,0.24557089082190942,0.6202111620592251,0.9741536576846468
