,C,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g195,1.0015921967394803,0.3317690255936422,1.3395159586304278e-05,0.09030419631429387,0.08791208791208792,6.756881111549806e-06,0.3949631257067169,0.15750731915283814,0.15690192160780397,0,null,geary
sim_g082,1.0016070168606885,0.33030074792618047,1.3395159586304278e-05,0.11853795920459553,0.11688311688311688,6.832275751856119e-06,0.39478177042969775,0.19432452328622218,0.1916116670215031,1,gp,geary
sim_g262,1.0016809201512276,0.3230182231208687,1.3395159586304278e-05,0.17145366641936965,0.16883116883116883,6.256056864620214e-06,0.3907899119922596,0.24848357452082562,0.24828113063407178,0,null,geary
sim_g193,1.0016910744579448,0.32202280516633575,1.3395159586304278e-05,0.0768281905252176,0.08491508491508491,7.471848744810037e-06,0.3907899119922596,0.13884612745521252,0.15254206870973339,0,null,geary
sim_g177,1.0017322494290468,0.3179995902513998,1.3395159586304278e-05,0.03887601372017968,0.04095904095904096,6.5611497269774785e-06,0.3904718422056298,0.0815580707416357,0.08474284336353302,0,null,geary
sim_g256,1.0017833658802788,0.31303476097420346,1.3395159586304278e-05,0.22649259984741898,0.23076923076923078,7.070411834984061e-06,0.3872914281595656,0.2980165787466039,0.3036437246963563,0,null,geary
sim_g234,1.0018048581902257,0.3109572727804143,1.3395159586304278e-05,0.34932505031651007,0.35064935064935066,6.5033137749229765e-06,0.38708374205030827,0.3969602844505796,0.3999802478889931,0,null,geary
sim_g244,1.0018693859813996,0.30475620143959214,1.3395159586304278e-05,0.2644184119620002,0.2597402597402597,6.614122685311845e-06,0.3828820002446936,0.32709428029626636,0.3274036887482265,0,null,geary
sim_g124,1.0019523520845994,0.29686510534494825,1.3395159586304278e-05,0.1384795691154217,0.12987012987012986,7.067481493684563e-06,0.375778614360694,0.21750717662108118,0.2061430632859204,1,gp,geary
sim_g115,1.0020274689675335,0.28980229734692753,1.3395159586304278e-05,0.16576006931943804,0.16083916083916083,6.686653259581582e-06,0.3715414068550353,0.24194778064286235,0.24125874125874125,1,stripes,geary
sim_g269,1.002100993882922,0.28296648224092036,1.3395159586304278e-05,0.22345437593682488,0.22377622377622378,7.136908232146257e-06,0.36748893797522125,0.29662085301348434,0.29704808465870414,0,null,geary
sim_g181,1.0021089906244074,0.2822276958948796,1.3395159586304278e-05,0.40928431572687685,0.43156843156843155,7.3558100585780185e-06,0.36748893797522125,0.443268211978567,0.4558821460229911,0,null,geary
sim_g203,1.0021129750449298,0.28185993834992706,1.3395159586304278e-05,0.41442292500179734,0.4245754245754246,7.2972472698346015e-06,0.36748893797522125,0.44369951398492014,0.45328337143283765,0,null,geary
sim_g298,1.0021672857217678,0.27687028529762847,1.3395159586304278e-05,0.1492229091484092,0.14985014985014986,6.877713234889569e-06,0.3643030069705638,0.2319527085208433,0.23172703585074722,0,null,geary
sim_g198,1.002178413734861,0.2758532930761599,1.3395159586304278e-05,0.08754137475176593,0.0899100899100899,6.699908602841657e-06,0.3643030069705638,0.15358135921362445,0.157736999842263,0,null,geary
sim_g247,1.0022103887818385,0.2729413382363097,1.3395159586304278e-05,0.254406011351092,0.25774225774225773,6.471355727728037e-06,0.36392178431507965,0.32339747205647285,0.3274036887482265,0,null,geary
sim_g223,1.0022715854004374,0.26741103429794855,1.3395159586304278e-05,0.2500384460263658,0.2547452547452547,6.447970904421073e-06,0.35813977807760966,0.3205621102902126,0.3274036887482265,0,null,geary
sim_g132,1.0023294796194144,0.2622317071431164,1.3395159586304278e-05,0.27982586900617845,0.2897102897102897,7.482817010795418e-06,0.35277808135845257,0.34027987985696334,0.3490485418196262,1,stripes,geary
sim_g201,1.002330930040614,0.2621026126934781,1.3395159586304278e-05,0.18056066637208912,0.18081918081918083,7.0206639942584476e-06,0.35277808135845257,0.2579438091029845,0.25831311545597263,0,null,geary
sim_g238,1.002383691705644,0.2574288143389265,1.3395159586304278e-05,0.20097871597130545,0.2087912087912088,6.166341755085187e-06,0.352642211423187,0.27406188541541654,0.28215028215028215,0,null,geary
sim_g167,1.0025224244774826,0.24534922897274103,1.3395159586304278e-05,0.4043618421827051,0.3956043956043956,7.5247801452824785e-06,0.3376365536322124,0.4411220096538601,0.4342372955511642,0,null,geary
sim_g284,1.0026116705258863,0.23774256342863098,1.3395159586304278e-05,0.27294573222917584,0.2787212787212787,6.778044810767268e-06,0.33019800476198746,0.33421926395409285,0.3383713061132416,0,null,geary
sim_g165,1.0026908761945192,0.23110149331497942,1.3395159586304278e-05,0.04840904417766623,0.04995004995004995,6.7057907323586245e-06,0.3224671999743899,0.09600714460882433,0.09794127441186265,0,null,geary
sim_g218,1.0027248471677594,0.22828520618606296,1.3395159586304278e-05,0.4092091808660021,0.41358641358641357,7.112333164680344e-06,0.32002598998046206,0.443268211978567,0.4447165737488318,0,null,geary
sim_g168,1.0029170964612586,0.21271564457473668,1.3395159586304278e-05,0.13834360781115396,0.15284715284715283,6.487739211598413e-06,0.30101270458689156,0.21750717662108118,0.2339497237456421,0,null,geary
sim_g121,1.003000302488846,0.20617411577105327,1.3395159586304278e-05,0.1549138524825866,0.14785214785214784,6.7326041288113765e-06,0.2954214263431664,0.238329003819364,0.22982199148002255,1,hotspot,geary
sim_g059,1.0031360803268796,0.19575929724221652,1.3395159586304278e-05,0.2587106982618864,0.27672327672327673,7.4618859850446056e-06,0.283709126437995,0.32474146225341394,0.3383713061132416,1,stripes,geary
sim_g209,1.0033249842765142,0.18181218375262675,1.3395159586304278e-05,0.16438161946057206,0.17182817182817184,6.6496578808957515e-06,0.27001809468211896,0.24194778064286235,0.25023520169151237,0,null,geary
sim_g119,1.003353198610833,0.17978374407368825,1.3395159586304278e-05,0.10987161987748628,0.11188811188811189,6.554348484673762e-06,0.26833394637863917,0.18311936646247715,0.18544990920681526,1,gp,geary
sim_g286,1.0033575354890982,0.1794732141766603,1.3395159586304278e-05,0.04820679521937132,0.04595404595404595,6.221321066155907e-06,0.26833394637863917,0.09600714460882433,0.0919080919080919,0,null,geary
sim_g200,1.003433025367375,0.1741220784445825,1.3395159586304278e-05,0.07615005003656217,0.07792207792207792,7.062637402180911e-06,0.2624955956450992,0.13845463643011302,0.14254038644282546,0,null,geary
sim_g160,1.0035636896871474,0.16510233315164113,1.3395159586304278e-05,0.28016376774889984,0.27972027972027974,7.170233991936683e-06,0.2527076527831242,0.34027987985696334,0.3383713061132416,0,null,geary
sim_g287,1.0036857853381915,0.15695255541821473,1.3395159586304278e-05,0.413605829937594,0.4035964035964036,8.174570555211404e-06,0.24271013724466198,0.44369951398492014,0.4386917430395691,0,null,geary
sim_g120,1.0037074858469022,0.15553224720587788,1.3395159586304278e-05,0.13279164831445678,0.1258741258741259,7.1129655411844175e-06,0.24192730695050785,0.21190156645923952,0.20193710033282228,1,gp,geary
sim_g070,1.0038597382567314,0.1458062953942818,1.3395159586304278e-05,0.011102486227144936,0.00999000999000999,6.170966034710495e-06,0.23266962031002414,0.02973880239413822,0.027750027750027752,1,stripes,geary
sim_g297,1.003888786157547,0.14399817521849623,1.3395159586304278e-05,0.05961358839279707,0.059940059940059943,6.510995532342117e-06,0.23144106176886808,0.11247846866565483,0.11355104522806386,0,null,geary
sim_g090,1.0040058414399355,0.1368656405190518,1.3395159586304278e-05,0.26233493501132954,0.26573426573426573,6.764125865601317e-06,0.22436990249024888,0.3266237165282911,0.3307895424077997,1,stripes,geary
sim_g232,1.004056024602417,0.1338830490651467,1.3395159586304278e-05,0.10118267331467079,0.1038961038961039,6.32496128485049e-06,0.2217802332512603,0.17065836417684802,0.17510579308332117,0,null,geary
sim_g258,1.0040778263734136,0.13260130271296622,1.3395159586304278e-05,0.0027255081417860705,0.002997002997002997,6.1192290086988665e-06,0.2217802332512603,0.00860686781616654,0.00988022966044944,0,null,geary
sim_g166,1.0042122140007164,0.12488729337309101,1.3395159586304278e-05,0.2575239812867025,0.2597402597402597,6.996072371427054e-06,0.21048420231419832,0.32474146225341394,0.3274036887482265,0,null,geary
sim_g243,1.004390297456408,0.11515619478525208,1.3395159586304278e-05,0.30837170021365246,0.2987012987012987,8.059818414660872e-06,0.1962889683839524,0.36452838222120165,0.35797535797535796,0,null,geary
sim_g183,1.0044455303577993,0.1122506162264425,1.3395159586304278e-05,0.21660431468686592,0.2137862137862138,6.955311590846844e-06,0.1935355452180043,0.2900950643127668,0.2863208220351077,0,null,geary
sim_g067,1.0044672185332333,0.11112413677664978,1.3395159586304278e-05,0.19687281552920188,0.19480519480519481,7.107613861993672e-06,0.1927008152196239,0.27056425437004034,0.2718212020537602,1,stripes,geary
sim_g288,1.0045742071181736,0.10568559353334761,1.3395159586304278e-05,0.1291200423171397,0.12087912087912088,6.668321897855898e-06,0.18433533755816442,0.20714445291519737,0.19602019602019602,0,null,geary
sim_g291,1.004825498153732,0.09367421900531347,1.3395159586304278e-05,0.0068897559407832265,0.011988011988011988,5.751272454725241e-06,0.16827704012930564,0.019874295983028537,0.03211074639646068,0,null,geary
sim_g290,1.005067971452214,0.08306990450736462,1.3395159586304278e-05,0.0015575231579284532,0.002997002997002997,6.602460741821349e-06,0.15478864193918876,0.00549714055739454,0.00988022966044944,0,null,geary
sim_g289,1.0050810361243092,0.08252528235261547,1.3395159586304278e-05,0.22879792163339796,0.23576423576423577,6.903197470182331e-06,0.154734904411154,0.2997352685153685,0.3088614442326233,0,null,geary
sim_g214,1.0051090159909355,0.08136794499932376,1.3395159586304278e-05,0.08729277527129353,0.08891108891108891,6.61371810158352e-06,0.15352442452702594,0.15358135921362445,0.15690192160780397,0,null,geary
sim_g010,1.005421329901545,0.06926838141757963,1.3395159586304278e-05,0.1884375450638548,0.18281718281718282,7.45200485077434e-06,0.13761930082962842,0.26051273511131995,0.2599296438158997,1,gp,geary
sim_g190,1.0055620778614311,0.06429088416005369,1.3395159586304278e-05,0.07199536501921644,0.08091908091908091,6.686946227780304e-06,0.130026963386709,0.13169883844978617,0.1471256016710562,0,null,geary
sim_g219,1.0058022593430638,0.05644423236570695,1.3395159586304278e-05,0.0396191343217287,0.03596403596403597,6.278241559536288e-06,0.1171580950713682,0.08253986317026812,0.0776202215051136,0,null,geary
sim_g176,1.005822530721391,0.05581811878747511,1.3395159586304278e-05,0.010427645003651231,0.011988011988011988,6.918929910542838e-06,0.11710094850519254,0.028182824334192516,0.03211074639646068,0,null,geary
sim_g276,1.0059105557143553,0.05316265872039838,1.3395159586304278e-05,0.0032845933280747364,0.002997002997002997,6.386539226781989e-06,0.11391998297228224,0.009953313115377989,0.00988022966044944,0,null,geary
sim_g292,1.006198602797717,0.045167315951136544,1.3395159586304278e-05,0.24265396461206235,0.23776223776223776,7.142172959561999e-06,0.1005881783422608,0.314562968533697,0.3100795308587516,0,null,geary
sim_g267,1.0064648006244001,0.038667064568915555,1.3395159586304278e-05,0.051772162628937024,0.04195804195804196,6.635759501257349e-06,0.08855052954713487,0.10020418573342649,0.0856286570572285,0,null,geary
sim_g228,1.0064731372449462,0.03847650057053309,1.3395159586304278e-05,0.028164017833129718,0.025974025974025976,6.657271636329325e-06,0.08855052954713487,0.06305377126820086,0.05948250223059384,0,null,geary
sim_g265,1.0065604283355674,0.036526756672618954,1.3395159586304278e-05,0.00315616132926011,0.002997002997002997,6.893532470234761e-06,0.08658058091171386,0.009661718354877887,0.00988022966044944,0,null,geary
sim_g050,1.0066225489039813,0.03518905984712928,1.3395159586304278e-05,0.24749539646990987,0.24075924075924077,7.455272915753629e-06,0.08658058091171386,0.3186636006050342,0.3113266044300527,1,stripes,geary
sim_g110,1.0066505659514893,0.0345990341870801,1.3395159586304278e-05,0.05735267284044632,0.059940059940059943,6.748723997031168e-06,0.08649758546770026,0.10889748007679681,0.11355104522806386,1,stripes,geary
sim_g159,1.0067010598629214,0.033556184774753195,1.3395159586304278e-05,6.263897908032057e-05,0.000999000999000999,6.248147233479851e-06,0.08459542380189881,0.0002847226321832753,0.003892211684419477,0,null,geary
sim_g003,1.0073641571653347,0.02210481027555522,1.3395159586304278e-05,0.04864361993513766,0.04195804195804196,7.4792224672629866e-06,0.059742730474473565,0.09600714460882433,0.0856286570572285,1,gp,geary
sim_g144,1.0073920555961364,0.02170619252135464,1.3395159586304278e-05,0.1269751146056477,0.12787212787212787,7.471160173483633e-06,0.059198706876421744,0.20479857194459306,0.2040512678810551,1,gp,geary
sim_g138,1.007398613609903,0.021613377098039233,1.3395159586304278e-05,0.1874263076989897,0.18681318681318682,6.21073989722071e-06,0.059198706876421744,0.26051273511131995,0.26435828322620775,1,gp,geary
sim_g229,1.0078013653898419,0.0165216969470543,1.3395159586304278e-05,0.018151531618693983,0.017982017982017984,6.6449531348041396e-06,0.04812144741860475,0.04427202833827801,0.04571699486953725,0,null,geary
sim_g173,1.0084253618673165,0.010666196556493368,1.3395159586304278e-05,0.007473963105323667,0.00999000999000999,6.800145944136223e-06,0.0336827259678738,0.021354180300924765,0.027750027750027752,0,null,geary
sim_g154,1.0084426211246,0.010533962098441929,1.3395159586304278e-05,0.0037566916484426116,0.002997002997002997,6.274041746740668e-06,0.03361902797375083,0.011270074945327835,0.00988022966044944,0,null,geary
sim_g194,1.0087093725375607,0.008664565415001602,1.3395159586304278e-05,0.12387008822441214,0.11788211788211789,6.417305995409183e-06,0.028881884716672006,0.20087041333688455,0.19219910524258352,0,null,geary
sim_g225,1.0094167521338613,0.0050421471790904615,1.3395159586304278e-05,0.00021947345845607646,0.000999000999000999,6.5549242669368805e-06,0.017795813573260454,0.0009273526413637034,0.003892211684419477,0,null,geary
sim_g175,1.0094643246024326,0.004855923460766465,1.3395159586304278e-05,0.19751190569012944,0.1998001998001998,7.026546518825219e-06,0.01734258378845166,0.27056425437004034,0.2749544033947704,0,null,geary
sim_g012,1.0103876384268686,0.0022684427168302435,1.3395159586304278e-05,0.00033746359613151533,0.000999000999000999,6.480260678798196e-06,0.008724779680116321,0.0013868366964308848,0.003892211684419477,1,stripes,geary
sim_g272,1.0104820072990257,0.002091749007062771,1.3395159586304278e-05,0.0016011678541867358,0.000999000999000999,6.888472057408252e-06,0.008149671456088718,0.005585469258790938,0.003892211684419477,0,null,geary
sim_g199,1.0113544988443806,0.0009598792167440084,1.3395159586304278e-05,0.007713477842206884,0.007992007992007992,7.08055850908946e-06,0.004173387898886993,0.021830597666623257,0.02305386920771536,0,null,geary
sim_g216,1.0124447616055658,0.00033660412364555636,1.3395159586304278e-05,2.647510439768297e-07,0.000999000999000999,6.486145402999414e-06,0.001530018743843438,1.4985908149631869e-06,0.003892211684419477,0,null,geary
sim_g157,1.0130988458261796,0.00017246994754260836,1.3395159586304278e-05,0.05088479848515026,0.04895104895104895,7.1056461447812785e-06,0.0008623497377130418,0.09912623081522778,0.0972537396378456,0,null,geary
