,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g178,0.003574744055951223,0.1573748926666424,1.3395159586304278e-05,0.09375051826012326,0.0919080919080919,7.416074083904818e-06,0.27620629736021735,0.16351834580254057,0.16030481146760214,0,null,moran
sim_g018,0.003446512304967178,0.16595624009219256,1.3395159586304278e-05,0.10467354317276434,0.1108891108891109,7.888623227264739e-06,0.2875835217467861,0.1795155837225541,0.18584767188119145,1,hotspot,moran
sim_g156,0.0034464261454357323,0.16596210575751202,1.3395159586304278e-05,0.10693912024832186,0.1048951048951049,7.5788886299568666e-06,0.2875835217467861,0.1795155837225541,0.1808536291294912,0,null,moran
sim_g052,0.0034341614455969498,0.16679844261313592,1.3395159586304278e-05,0.10764776312133884,0.11388611388611389,7.29943692397634e-06,0.2875835217467861,0.1795155837225541,0.18876151472836555,1,gp,moran
sim_g020,0.0034076189294388933,0.16861768405202382,1.3395159586304278e-05,0.10770935023353245,0.11188811188811189,7.175699276538118e-06,0.28905888694632653,0.1795155837225541,0.1864801864801865,1,stripes,moran
sim_g071,0.0031988678494047464,0.1833676910152997,1.3395159586304278e-05,0.12013846278922746,0.12687312687312688,7.652154757631164e-06,0.3073201525396084,0.19803043316905625,0.20574020574020574,1,stripes,moran
sim_g082,0.003177491237723516,0.18492225536187568,1.3395159586304278e-05,0.1239616680382114,0.12787212787212787,7.097915239663843e-06,0.30820375893645946,0.2021114152796925,0.20624536753569012,1,gp,moran
sim_g105,0.002950779045162585,0.2019094142035993,1.3395159586304278e-05,0.13720493722670968,0.14185814185814186,7.422236512664724e-06,0.32920013185369457,0.21550513700530313,0.22165334665334666,1,stripes,moran
sim_g241,0.0027957577906341383,0.21404503296600774,1.3395159586304278e-05,0.13658984478381375,0.13886113886113885,6.602044486103357e-06,0.3415612228180974,0.21550513700530313,0.22041450612879182,0,null,moran
sim_g151,0.002670961474928073,0.22411587162877766,1.3395159586304278e-05,0.15537297903068703,0.15684315684315683,6.537944550481134e-06,0.341755826854728,0.23632090266845526,0.23590271115023592,0,null,moran
sim_g130,0.0026695533798790365,0.22423101683106506,1.3395159586304278e-05,0.15911918203507125,0.15884115884115885,6.967070397657427e-06,0.341755826854728,0.23867877305260687,0.23590271115023592,1,gp,moran
sim_g041,0.0026490017291997806,0.22591542059716874,1.3395159586304278e-05,0.15508224494248668,0.15884115884115885,7.18940791377066e-06,0.341755826854728,0.23632090266845526,0.23590271115023592,1,stripes,moran
sim_g299,0.002648205497690552,0.22598082300625122,1.3395159586304278e-05,0.15270135328276346,0.15584415584415584,7.1678604768994946e-06,0.341755826854728,0.23613611332386106,0.23590271115023592,0,null,moran
sim_g259,0.002646442387572647,0.22612568285394352,1.3395159586304278e-05,0.17684208425445513,0.17682317682317683,7.6283892403155185e-06,0.341755826854728,0.2538403123269691,0.25260453831882407,0,null,moran
sim_g129,0.002644710624659598,0.22626801823967213,1.3395159586304278e-05,0.16689671738488354,0.15684315684315683,7.2910545706072825e-06,0.341755826854728,0.24664539515007422,0.23590271115023592,1,stripes,moran
sim_g208,0.0026394824795374495,0.22669803181363624,1.3395159586304278e-05,0.1536688051745202,0.14985014985014986,7.296453208680233e-06,0.341755826854728,0.23632090266845526,0.23172703585074722,0,null,moran
sim_g296,0.0026066080626979977,0.2294124868239693,1.3395159586304278e-05,0.173465414956274,0.16683316683316685,7.285394678856871e-06,0.34411873023595396,0.25139915211054203,0.24534289240171595,0,null,moran
sim_g083,0.0025235794599795074,0.23634864737901995,1.3395159586304278e-05,0.17033026232218162,0.16283716283716285,7.0122046563314486e-06,0.3523125584267375,0.24805378008084703,0.24064605345393525,1,gp,moran
sim_g188,0.002513199979140808,0.2372237893406699,1.3395159586304278e-05,0.18506428387916674,0.18681318681318682,7.170431865999456e-06,0.3523125584267375,0.2618834205837265,0.26311716452561523,0,null,moran
sim_g115,0.002443961994173791,0.24310685716919522,1.3395159586304278e-05,0.169236002784672,0.1798201798201798,6.6056261589836815e-06,0.35368737074645057,0.24805378008084703,0.2556685021139997,1,stripes,moran
sim_g150,0.002432720295467227,0.24406944073672143,1.3395159586304278e-05,0.22029319253158464,0.2137862137862138,7.632183779082895e-06,0.35368737074645057,0.29079987619450215,0.2863208220351077,0,null,moran
sim_g240,0.0024264214710810503,0.2446096821810685,1.3395159586304278e-05,0.1614134997012815,0.15784215784215785,6.45884481798578e-06,0.35368737074645057,0.2409156711959425,0.23590271115023592,0,null,moran
sim_g155,0.002419114912352201,0.24523716154034303,1.3395159586304278e-05,0.16499235863993023,0.17282717282717283,6.549434270787131e-06,0.35368737074645057,0.24503815639593599,0.24926996080842234,0,null,moran
sim_g191,0.0023660216135795295,0.2498226345194714,1.3395159586304278e-05,0.17627336075951705,0.17182817182817184,7.22594562994408e-06,0.35688947788495917,0.2538403123269691,0.24926996080842234,0,null,moran
sim_g231,0.0023251295192969327,0.25338512278080394,1.3395159586304278e-05,0.17017087799363684,0.17282717282717283,6.8338310759574215e-06,0.35774601535203737,0.24805378008084703,0.24926996080842234,0,null,moran
sim_g010,0.002317157804660883,0.2540827095103798,1.3395159586304278e-05,0.18977573631886413,0.1928071928071928,7.550795968787204e-06,0.35774601535203737,0.26604075184887493,0.27029045720634504,1,gp,moran
sim_g027,0.0023045031231228473,0.2551921576177867,1.3395159586304278e-05,0.20548902056702012,0.20279720279720279,7.264138901076791e-06,0.35774601535203737,0.2802123007732093,0.282972841112376,1,gp,moran
sim_g271,0.0022836020051689335,0.25703011077143567,1.3395159586304278e-05,0.18262702743970838,0.17282717282717283,7.018405057749546e-06,0.3586115793092836,0.2596592807199645,0.24926996080842234,0,null,moran
sim_g222,0.00227033475686221,0.2582003371026842,1.3395159586304278e-05,0.20882862784565726,0.2047952047952048,7.160235718171065e-06,0.3586115793092836,0.2834777753560958,0.2831270112376103,0,null,moran
sim_g006,0.0022034100343260245,0.2641452035445946,1.3395159586304278e-05,0.21246785874072738,0.2077922077922078,7.660625570772012e-06,0.36517770075289574,0.28711872802801,0.2833530106257379,1,stripes,moran
sim_g189,0.002171643284008014,0.26699122171917056,1.3395159586304278e-05,0.2021919485105408,0.2077922077922078,6.878343325612353e-06,0.36741911245757414,0.27952803941549415,0.2833530106257379,0,null,moran
sim_g175,0.00208863910402378,0.2745000307996107,1.3395159586304278e-05,0.21632716080399872,0.2137862137862138,6.772004161765258e-06,0.374318223817651,0.29079987619450215,0.2863208220351077,0,null,moran
sim_g269,0.0019173524218578535,0.2903170359411612,1.3395159586304278e-05,0.25690241458499363,0.2777222777222777,8.115837406154098e-06,0.3888174588497695,0.31761788627984067,0.33990399844058383,0,null,moran
sim_g050,0.0018791204655971624,0.2939048740065625,1.3395159586304278e-05,0.24004217887592683,0.24175824175824176,7.766995659287452e-06,0.38921420751832336,0.3112530667555702,0.30990286309435244,1,stripes,moran
sim_g293,0.0018475008559469134,0.2968875865639159,1.3395159586304278e-05,0.23868190653705557,0.22777222777222778,7.188905116256348e-06,0.38921420751832336,0.3112530667555702,0.29839156476711065,0,null,moran
sim_g182,0.0018452527594469677,0.2971001784056535,1.3395159586304278e-05,0.24936833746849818,0.23876123876123875,6.956575991283699e-06,0.38921420751832336,0.3148467234176369,0.3074179039844276,0,null,moran
sim_g275,0.0018185855297997867,0.2996272641796375,1.3395159586304278e-05,0.24977840057799194,0.2647352647352647,7.055242676946661e-06,0.38949191266126976,0.3148467234176369,0.32954597269949965,0,null,moran
sim_g123,0.0017417254360914288,0.30696470149600186,1.3395159586304278e-05,0.23187484454671825,0.22677322677322678,6.4775499661195236e-06,0.3952335212394874,0.3037661718952641,0.2983858247016142,1,gp,moran
sim_g162,0.0016617873186226075,0.3146788479562642,1.3395159586304278e-05,0.25727048788667095,0.23776223776223776,6.183782483727606e-06,0.3994999543490641,0.31761788627984067,0.3074179039844276,0,null,moran
sim_g180,0.0014700918366432425,0.33350528968854376,1.3395159586304278e-05,0.3045343991257816,0.2807192807192807,7.374051770738726e-06,0.4105032033860568,0.35968629818005704,0.34095459196673766,0,null,moran
sim_g058,0.0014681179505312283,0.3337014497226076,1.3395159586304278e-05,0.28873296037994134,0.28771228771228774,7.490518183060953e-06,0.4105032033860568,0.347871036602339,0.34664131049673225,1,gp,moran
sim_g207,0.0013824110587828918,0.34226200025045705,1.3395159586304278e-05,0.29414974256864257,0.3066933066933067,7.130081196532225e-06,0.41402661320619805,0.35157339749240146,0.3636679526007589,0,null,moran
sim_g260,0.0012656161187376838,0.35405864595951053,1.3395159586304278e-05,0.2905818373538198,0.2937062937062937,6.542450352803826e-06,0.42084820995803,0.34869820482458375,0.35104337893182513,0,null,moran
sim_g056,0.0012400503349556577,0.3566601428861017,1.3395159586304278e-05,0.32522866644669435,0.32867132867132864,7.725271001949385e-06,0.4210584425768278,0.38112734349221994,0.38366302957742643,1,stripes,moran
sim_g245,0.0012127558960997335,0.35944491813247803,1.3395159586304278e-05,0.3510599633401552,0.34765234765234765,7.457253528086038e-06,0.42122451343649764,0.4019770572597197,0.3996003996003996,0,null,moran
sim_g196,0.0011175644896473636,0.3692147231641679,1.3395159586304278e-05,0.32264095796406833,0.3146853146853147,6.606149340517358e-06,0.43098994921887307,0.37957759760478627,0.37021801727684084,0,null,moran
sim_g135,0.0010179816309279339,0.37952634556439624,1.3395159586304278e-05,0.36451826387930275,0.3546453546453546,7.263930248958288e-06,0.4413097041446468,0.40957108301045253,0.4060824671511694,1,gp,moran
sim_g174,0.0009775939473613317,0.3837334391480838,1.3395159586304278e-05,0.36392595024888374,0.37362637362637363,7.432736351881598e-06,0.4442763186462385,0.40957108301045253,0.41980491418693666,0,null,moran
sim_g250,0.0007140354051367572,0.4115038439410379,1.3395159586304278e-05,0.39962816975397697,0.38961038961038963,7.455341612176124e-06,0.4621444951692007,0.43281029215232164,0.4313030143288446,0,null,moran
sim_g153,0.0006724523145089941,0.41593004565228064,1.3395159586304278e-05,0.4256162208735771,0.4305694305694306,6.747575466223334e-06,0.4621444951692007,0.4535046540599044,0.4558821460229911,0,null,moran
sim_g213,0.0006228462452884896,0.42122416868827317,1.3395159586304278e-05,0.39536102237554227,0.3946053946053946,7.197863133299757e-06,0.4645854801708896,0.43130293350059157,0.43265825084006904,0,null,moran
sim_g294,0.0005464125703212807,0.42940904612376996,1.3395159586304278e-05,0.41790197472233925,0.4085914085914086,6.901816286672086e-06,0.47187807266348347,0.4477521157739349,0.4409259804943258,0,null,moran
sim_g237,0.0004869088621726521,0.43580224782761756,1.3395159586304278e-05,0.4493982151815048,0.44155844155844154,6.657633291957452e-06,0.473122525768635,0.4689703418928297,0.46155934657676817,0,null,moran
sim_g179,0.00047416609009211274,0.4371736006102195,1.3395159586304278e-05,0.4345283652781535,0.42857142857142855,6.880093088171221e-06,0.473122525768635,0.4606307759132369,0.4558821460229911,0,null,moran
sim_g255,0.0004217717614244248,0.44281993805674613,1.3395159586304278e-05,0.43901171924562565,0.44155844155844154,7.0630500588551146e-06,0.473122525768635,0.46211759920592177,0.46155934657676817,0,null,moran
sim_g061,0.00027129228514098127,0.45909729289593204,1.3395159586304278e-05,0.44127780408693384,0.43156843156843155,6.729311282021985e-06,0.47822634676659587,0.46287881547580473,0.4558821460229911,1,gp,moran
sim_g007,0.00021483728549069334,0.46522326040667217,1.3395159586304278e-05,0.4723234152244917,0.4675324675324675,7.051561437754879e-06,0.4829307201453344,0.48526378276488874,0.4787021851868268,1,gp,moran
sim_g015,0.00018707113769079147,0.4682393002986125,1.3395159586304278e-05,0.4618565648109274,0.46053946053946054,7.1953990377810215e-06,0.48438548306753015,0.476350793368156,0.47642013159254537,1,gp,moran
sim_g197,0.00013749518899995513,0.47362880789891804,1.3395159586304278e-05,0.4912713276898031,0.4675324675324675,7.193076364315439e-06,0.48737323165532975,0.49663482654080265,0.4787021851868268,0,null,moran
sim_g266,0.00013062014780250208,0.474376612144521,1.3395159586304278e-05,0.4620602695671113,0.46653346653346656,6.94939350894246e-06,0.48737323165532975,0.476350793368156,0.4787021851868268,0,null,moran
sim_g252,6.419482802510125e-05,0.48160601165791295,1.3395159586304278e-05,0.4925011080720587,0.4935064935064935,6.544183909283427e-06,0.4931119573289211,0.49663482654080265,0.49681861762398677,0,null,moran
sim_g031,3.709071704111713e-05,0.48455776144919704,1.3395159586304278e-05,0.49401029157843057,0.47652347652347654,7.631224743835821e-06,0.4931204397193142,0.49663482654080265,0.4862484454321189,1,gp,moran
sim_g172,3.393247046473311e-05,0.48490176572399224,1.3395159586304278e-05,0.49663482654080265,0.4985014985014985,6.8827107984667674e-06,0.4931204397193142,0.49663482654080265,0.4995004995004995,0,null,moran
sim_g261,-4.605649388376053e-05,0.49361742231842776,1.3395159586304278e-05,0.49551954805414083,0.4995004995004995,7.196277743256893e-06,0.49624620066834313,0.49663482654080265,0.4995004995004995,0,null,moran
sim_g230,-5.2046645408907765e-05,0.4942702879917935,1.3395159586304278e-05,0.4936181757371902,0.4935064935064935,7.051915152737642e-06,0.49624620066834313,0.49663482654080265,0.49681861762398677,0,null,moran
sim_g170,-6.527048033543171e-05,0.49571160352776467,1.3395159586304278e-05,0.48544702564534514,0.4875124875124875,6.484749685375033e-06,0.49624620066834313,0.49663482654080265,0.49577541102964834,0,null,moran
sim_g184,-7.01751821120356e-05,0.49624620066834313,1.3395159586304278e-05,0.4873949610675344,0.4935064935064935,6.385183576802748e-06,0.49624620066834313,0.49663482654080265,0.49681861762398677,0,null,moran
sim_g164,-0.00020657971557902632,0.48888686882738636,1.3395159586304278e-05,0.4532275258458708,0.45054945054945056,6.738675845749886e-06,0.49549344813586454,0.47047840053204576,0.4693223443223444,0,null,moran
sim_g281,-0.0005257784815780482,0.4541931135905318,1.3395159586304278e-05,0.4502115282171165,0.45454545454545453,6.951792740915124e-06,0.4747663208263399,0.4689703418928297,0.47184649260773825,0,null,moran
sim_g218,-0.0005338156411868765,0.453322935774988,1.3395159586304278e-05,0.43790255460335026,0.43356643356643354,7.121773154647158e-06,0.4747663208263399,0.46211759920592177,0.4563857195436143,0,null,moran
sim_g270,-0.0005684444463020366,0.4495763131294169,1.3395159586304278e-05,0.3924715332201776,0.3956043956043956,6.6014728464852484e-06,0.47323822434675467,0.43128739914305225,0.43265825084006904,0,null,moran
sim_g171,-0.0005784632926371302,0.44849315872944384,1.3395159586304278e-05,0.4262943748163101,0.42857142857142855,6.853492245417365e-06,0.47323822434675467,0.4535046540599044,0.4558821460229911,0,null,moran
sim_g203,-0.0005804501059691444,0.4482784063347196,1.3395159586304278e-05,0.40586302801853447,0.4115884115884116,7.564228849363316e-06,0.47323822434675467,0.43798168491208755,0.44256818450366836,0,null,moran
sim_g211,-0.00061325153517057,0.4447351742225169,1.3395159586304278e-05,0.413342421321458,0.42857142857142855,6.375048401415262e-06,0.473122525768635,0.44445421647468597,0.4558821460229911,0,null,moran
sim_g181,-0.0006174549936382558,0.4442814268041063,1.3395159586304278e-05,0.399612521897442,0.4045954045954046,7.61054410027184e-06,0.473122525768635,0.43281029215232164,0.43977761369065715,0,null,moran
sim_g278,-0.000634112552494004,0.44248403012173565,1.3395159586304278e-05,0.38931600675464784,0.4085914085914086,6.559132490814705e-06,0.473122525768635,0.43097712924868764,0.4409259804943258,0,null,moran
sim_g167,-0.0006486520460102892,0.4409161443150478,1.3395159586304278e-05,0.38911162050726367,0.3916083916083916,6.93890425279143e-06,0.473122525768635,0.43097712924868764,0.4319210201563143,0,null,moran
sim_g287,-0.0006655030116015146,0.43910015742183933,1.3395159586304278e-05,0.39406738710447287,0.3786213786213786,7.208811470460286e-06,0.473122525768635,0.43130293350059157,0.4206904206904207,0,null,moran
sim_g251,-0.0006693207123350653,0.4386889098785169,1.3395159586304278e-05,0.3912672900312131,0.3966033966033966,7.837203503781372e-06,0.473122525768635,0.43128739914305225,0.43265825084006904,0,null,moran
sim_g224,-0.0008654231621101683,0.41766331524690975,1.3395159586304278e-05,0.36932629987383236,0.3676323676323676,7.081136833036788e-06,0.4623579135574647,0.41342496254533473,0.4146229710139484,0,null,moran
sim_g221,-0.00088753215665092,0.41530638647260243,1.3395159586304278e-05,0.3585045587198177,0.3596403596403596,6.427540602086061e-06,0.4621444951692007,0.4058542174186615,0.40868222686404504,0,null,moran
sim_g264,-0.0008927459097833849,0.41475101493100736,1.3395159586304278e-05,0.3562894957984596,0.37662337662337664,7.0190791599711865e-06,0.4621444951692007,0.4048744270437041,0.42002607058369146,0,null,moran
sim_g277,-0.0009451906197523917,0.4091742331605861,1.3395159586304278e-05,0.38064698448396317,0.37662337662337664,6.950320819702499e-06,0.4614746990532926,0.42451336559549796,0.42002607058369146,0,null,moran
sim_g234,-0.0009820258649070501,0.40526819571995387,1.3395159586304278e-05,0.33252517342384297,0.33266733266733267,6.849685691205202e-06,0.4587941838339101,0.3866571783998174,0.38682247984573565,0,null,moran
sim_g253,-0.0009906067951978767,0.4043596054799663,1.3395159586304278e-05,0.3541538758122462,0.36663336663336665,6.580961231257409e-06,0.4587941838339101,0.4039778051090261,0.4146229710139484,0,null,moran
sim_g242,-0.0010801159377080386,0.3949135596536025,1.3395159586304278e-05,0.34777686393434004,0.3596403596403596,7.342827548074669e-06,0.45047174104973664,0.3997435217636092,0.40868222686404504,0,null,moran
sim_g249,-0.0010850749676361677,0.39439197122547526,1.3395159586304278e-05,0.3450497834608931,0.3386613386613387,7.318221482662742e-06,0.45047174104973664,0.3981343655317997,0.39227182084324946,0,null,moran
sim_g126,-0.0010905419659203498,0.3938171743282523,1.3395159586304278e-05,0.3401941347734393,0.34465534465534464,7.00662695585992e-06,0.45047174104973664,0.3940472603553351,0.39767924383308995,1,gp,moran
sim_g220,-0.0011743100147055619,0.3850394761600734,1.3395159586304278e-05,0.3265181939720099,0.3226773226773227,7.0500745929586005e-06,0.4442763186462385,0.38114964276888313,0.3781374875124875,0,null,moran
sim_g282,-0.0014371190482783227,0.3578996761903036,1.3395159586304278e-05,0.29781285027722304,0.3126873126873127,7.216291013569157e-06,0.4210584425768278,0.353913477477343,0.36931572364643234,0,null,moran
sim_g243,-0.0014664168407415017,0.354915323731272,1.3395159586304278e-05,0.29846703267255925,0.2967032967032967,6.992093338555343e-06,0.42084820995803,0.353913477477343,0.35321821036106754,0,null,moran
sim_g160,-0.0015024502474103778,0.3512570516792548,1.3395159586304278e-05,0.2799056765106348,0.2907092907092907,6.649776330097595e-06,0.4198291454333723,0.338595576424155,0.3488511488511488,0,null,moran
sim_g132,-0.0015217150395841984,0.3493068174527172,1.3395159586304278e-05,0.27884678097707594,0.28471528471528473,6.723301758254009e-06,0.4191681809432606,0.338595576424155,0.34441365086526377,1,stripes,moran
sim_g247,-0.0015363041371853976,0.34783255775491495,1.3395159586304278e-05,0.276415199564056,0.27372627372627373,6.5472265325174345e-06,0.41907537078905416,0.3370917067854342,0.3379336712670046,0,null,moran
sim_g215,-0.0016104493339770885,0.3403759422171604,1.3395159586304278e-05,0.24783424162212558,0.24775224775224775,6.590367705311951e-06,0.4134120755674013,0.3148467234176369,0.31361044019271866,0,null,moran
sim_g244,-0.0016481040911389556,0.33661262677656656,1.3395159586304278e-05,0.25093185485324726,0.25574425574425574,7.399889153458517e-06,0.4105032033860568,0.31497722366516395,0.3210178942396516,0,null,moran
sim_g090,-0.0016583539147011605,0.3355910398855988,1.3395159586304278e-05,0.27361862316045804,0.2777222777222777,6.861540351897195e-06,0.4105032033860568,0.3350432120332139,0.33990399844058383,1,stripes,moran
sim_g284,-0.0016711543152052163,0.33431694550617935,1.3395159586304278e-05,0.25582802659935444,0.2627372627372627,6.613494829861836e-06,0.4105032033860568,0.31761788627984067,0.3284215784215784,0,null,moran
sim_g059,-0.0017527087107094045,0.32624467117139755,1.3395159586304278e-05,0.2489748709416429,0.25074925074925075,6.622480283389731e-06,0.4061136985536069,0.3148467234176369,0.31607048413771105,1,stripes,moran
sim_g080,-0.001770524107868611,0.3244919139731852,1.3395159586304278e-05,0.2413911258855132,0.24275724275724275,6.643245074867133e-06,0.4056148924664815,0.3112530667555702,0.30990286309435244,1,stripes,moran
sim_g223,-0.001770942663116799,0.3244507811759016,1.3395159586304278e-05,0.24173988184682615,0.23876123876123875,6.717330506102191e-06,0.4056148924664815,0.3112530667555702,0.3074179039844276,0,null,moran
sim_g187,-0.0017975514338914797,0.32184026395620147,1.3395159586304278e-05,0.2610371514914852,0.2787212787212787,7.3048209711370015e-06,0.4056148924664815,0.32094731740756377,0.33990399844058383,0,null,moran
sim_g289,-0.0018614744693404137,0.31560496393576065,1.3395159586304278e-05,0.21843366890059362,0.21978021978021978,6.57970152896373e-06,0.3994999543490641,0.29079987619450215,0.29304029304029305,0,null,moran
sim_g166,-0.001878037970311002,0.31399772929708997,1.3395159586304278e-05,0.24362009790221212,0.24475524475524477,7.257122919583162e-06,0.3994999543490641,0.3123334588489899,0.31112954841768403,0,null,moran
sim_g292,-0.0019035191229976362,0.31153205571903575,1.3395159586304278e-05,0.25598822331881327,0.2677322677322677,7.582565953977716e-06,0.3994000714346612,0.31761788627984067,0.33189950545322444,0,null,moran
sim_g158,-0.001958566386533276,0.30623430115340833,1.3395159586304278e-05,0.22100790590782166,0.22677322677322678,6.952644381319532e-06,0.3952335212394874,0.29079987619450215,0.2983858247016142,0,null,moran
sim_g183,-0.0020248481361072354,0.2999087727491777,1.3395159586304278e-05,0.2189204403083676,0.22477522477522477,6.953623141296001e-06,0.38949191266126976,0.29079987619450215,0.2983741921795019,0,null,moran
sim_g256,-0.0020569538331599475,0.29686621198716256,1.3395159586304278e-05,0.219245661470854,0.23376623376623376,6.806862301602959e-06,0.38921420751832336,0.29079987619450215,0.30491247882552225,0,null,moran
sim_g238,-0.002068032717328494,0.2958195872674863,1.3395159586304278e-05,0.187029079634845,0.18681318681318682,6.4997548710196235e-06,0.38921420751832336,0.2634212389223169,0.26311716452561523,0,null,moran
sim_g067,-0.0021962859630709625,0.2838288160625886,1.3395159586304278e-05,0.20009875911870378,0.2037962037962038,7.25181910662805e-06,0.3818324879765766,0.27791494322042193,0.28305028305028307,1,stripes,moran
sim_g262,-0.002262007652338777,0.27777581307199606,1.3395159586304278e-05,0.20461668909492414,0.2097902097902098,7.063553589746863e-06,0.37537272036756225,0.2802123007732093,0.2835002835002835,0,null,moran
sim_g138,-0.002276926495841885,0.2764106097250259,1.3395159586304278e-05,0.2044456002820249,0.2087912087912088,6.924055723521841e-06,0.37521802225116635,0.2802123007732093,0.2834269802595594,1,gp,moran
sim_g201,-0.0023445160767237524,0.27026712119444596,1.3395159586304278e-05,0.19798436931647112,0.20679320679320679,7.276706874921243e-06,0.37022893314307664,0.27625725951135505,0.2833530106257379,0,null,moran
sim_g121,-0.0025461423490797316,0.2523556105924081,1.3395159586304278e-05,0.17858872718933622,0.17582417582417584,7.271256438245164e-06,0.35774601535203737,0.2551267531276232,0.2523791997476208,1,hotspot,moran
sim_g209,-0.0026148023362645716,0.24640220162002724,1.3395159586304278e-05,0.15597179576118048,0.15484515484515485,6.572130155491541e-06,0.35368737074645057,0.23632090266845526,0.23590271115023592,0,null,moran
sim_g298,-0.0026625825064119013,0.24230409579397533,1.3395159586304278e-05,0.15888793199533047,0.15284715284715283,7.254753741017959e-06,0.35368737074645057,0.23867877305260687,0.23514946591869665,0,null,moran
sim_g079,-0.0026935834047474637,0.2396650358517829,1.3395159586304278e-05,0.1523413575236054,0.14585414585414586,7.251095224341023e-06,0.35368737074645057,0.23613611332386106,0.2267162888924547,1,stripes,moran
sim_g124,-0.002879416801733522,0.22417896243503,1.3395159586304278e-05,0.1335114115055232,0.13286713286713286,6.532196309012399e-06,0.341755826854728,0.21192287540559238,0.2120220205326588,1,gp,moran
sim_g120,-0.002882299568012417,0.22394329494599935,1.3395159586304278e-05,0.1287812373054994,0.12387612387612387,6.9725279075992e-06,0.341755826854728,0.20699554722576874,0.20307561291167847,1,gp,moran
sim_g168,-0.002883933585012938,0.2238097758285293,1.3395159586304278e-05,0.12902722443739584,0.1258741258741259,6.879479011800662e-06,0.341755826854728,0.20699554722576874,0.20522955305564006,0,null,moran
sim_g288,-0.00297110130760535,0.21675299447034896,1.3395159586304278e-05,0.14252499239566901,0.13286713286713286,7.191197259656187e-06,0.341755826854728,0.22269530061823284,0.2120220205326588,0,null,moran
sim_g194,-0.0030227562375532402,0.21263263909552726,1.3395159586304278e-05,0.12898719846338735,0.14185814185814186,7.238738061286461e-06,0.3411218809019154,0.20699554722576874,0.22165334665334666,0,null,moran
sim_g144,-0.003078742648081421,0.20821885126751516,1.3395159586304278e-05,0.13030136810097442,0.13986013986013987,7.410105407354111e-06,0.33583685688308895,0.20792771505474641,0.22083179977916823,1,gp,moran
sim_g119,-0.003108777929535454,0.20587341691162508,1.3395159586304278e-05,0.11487810607422039,0.10589410589410589,6.2655177435304375e-06,0.33384878418101366,0.1904057006755034,0.18153275296132437,1,gp,moran
sim_g239,-0.0031709207129199594,0.2010707775443582,1.3395159586304278e-05,0.12277268047343287,0.11788211788211789,6.847276423909374e-06,0.32920013185369457,0.20126668930070962,0.19431118332217234,0,null,moran
sim_g232,-0.00324367804266925,0.195534035496229,1.3395159586304278e-05,0.10628049369072623,0.1088911088911089,6.419481998984172e-06,0.32230884971905877,0.1795155837225541,0.18456120151035407,0,null,moran
sim_g295,-0.003262767549374216,0.19409682527459637,1.3395159586304278e-05,0.10737193986547389,0.10989010989010989,6.756718789784568e-06,0.3217074452065133,0.1795155837225541,0.1852080503765897,0,null,moran
sim_g195,-0.0034385059184486684,0.18117019801553963,1.3395159586304278e-05,0.10245118355055438,0.0979020979020979,7.1067382659359395e-06,0.30534303036326904,0.17766101193737754,0.16977242410768423,0,null,moran
sim_g198,-0.003451874823337969,0.18020941036809557,1.3395159586304278e-05,0.10678120301940414,0.1088911088911089,7.062875266514334e-06,0.30534303036326904,0.1795155837225541,0.18456120151035407,0,null,moran
sim_g214,-0.003554247298032842,0.17295852970703657,1.3395159586304278e-05,0.09050346455619296,0.09090909090909091,6.89459116353042e-06,0.2948156756369941,0.15971199627563465,0.16030481146760214,0,null,moran
sim_g190,-0.003783017705347695,0.15743758949532388,1.3395159586304278e-05,0.06847065359286464,0.06493506493506493,6.568732045214192e-06,0.27620629736021735,0.12449209744157207,0.12099701540695329,0,null,moran
sim_g200,-0.00383753638682838,0.15387820605304275,1.3395159586304278e-05,0.06326718648377776,0.056943056943056944,6.32827450375258e-06,0.2747825108090049,0.1186259746570833,0.10950587873664797,0,null,moran
sim_g110,-0.0039959547731808235,0.14383985294491713,1.3395159586304278e-05,0.07596945382944803,0.06993006993006994,7.697243241450742e-06,0.25995154146671773,0.13729419366767717,0.12792085962817673,1,stripes,moran
sim_g297,-0.004004567498205097,0.14330705891953976,1.3395159586304278e-05,0.06511632912506514,0.056943056943056944,7.119404569319125e-06,0.25995154146671773,0.12058579467604655,0.10950587873664797,0,null,moran
sim_g267,-0.004223824921449086,0.13019154867542038,1.3395159586304278e-05,0.05254681736433011,0.04695304695304695,6.443893948522086e-06,0.24118158195132577,0.10263991882732128,0.09517509517509518,0,null,moran
sim_g286,-0.004228924319168199,0.1298967334853156,1.3395159586304278e-05,0.04159890420750906,0.04895104895104895,5.990710464042949e-06,0.24118158195132577,0.08489572287246747,0.0959824489236254,0,null,moran
sim_g165,-0.004323624210667986,0.12450565842448752,1.3395159586304278e-05,0.04948249753148371,0.05094905094905095,6.497372455776831e-06,0.23790890144806534,0.09830959774466963,0.09925139795269666,0,null,moran
sim_g157,-0.004334560648520113,0.12389329505935864,1.3395159586304278e-05,0.04997965329265125,0.04395604395604396,6.9475589313617495e-06,0.23790890144806534,0.09864405255128535,0.08970621215519176,0,null,moran
