,C,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g088,0.6734532903059575,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.677905685413523e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g030,0.6891784455357586,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.5132322909827026e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g051,0.6996262225848172,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.472837958982165e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g066,0.7008057692718491,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.593899009617422e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g099,0.7039060614095944,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.5960045884665385e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g008,0.7046542628624677,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.2465612706668274e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g119,0.7047052864157083,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.6140612648362776e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g017,0.7074235851610663,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.4685830552191594e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g087,0.709013295350445,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.61721895905074e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g117,0.711657327768732,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.573637726925329e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g138,0.7174688721649872,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.3761668885672223e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g023,0.7218837252701507,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.238759008329227e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g137,0.7236447581301518,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.469609802029762e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g068,0.7245047779159394,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.2946521491656836e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g043,0.7262230857057888,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.032771156145427e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g149,0.7318053238022963,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.060714293953668e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g033,0.7331412531291454,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.0754881489561544e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g084,0.7418614371073979,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.1285986219187495e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g006,0.7440982582712811,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.2459379401677246e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g120,0.7488485731597203,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.1130088052592956e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g139,0.7495505795535945,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.869540463517995e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g075,0.7500805417933548,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.9871464689300198e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g013,0.7506985770256382,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.7795801552393806e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g029,0.7507301897999039,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.128789852528801e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
