,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g174,-0.004709261804491184,0.10417394118344603,1.3395159586304278e-05,0.03609254236914573,0.03796203796203796,6.949848326592928e-06,0.17237815171454623,0.0604902944734286,0.06434243722379315,0,null,moran
sim_g275,-0.004757014706110263,0.10183430535728777,1.3395159586304278e-05,0.040462521429998385,0.04095904095904096,7.233895170670577e-06,0.1697238422621463,0.06706495264640616,0.06826506826506827,0,null,moran
sim_g213,-0.004776973423305392,0.10086785297262102,1.3395159586304278e-05,0.03283400556649049,0.03696303696303696,7.088386343489629e-06,0.1690522675518788,0.055967054942881525,0.06300517664154028,0,null,moran
sim_g181,-0.005134383420638769,0.08467790143242226,1.3395159586304278e-05,0.02309677937493982,0.022977022977022976,6.833601079166456e-06,0.1443373319870834,0.04028508030512759,0.040310566626356105,0,null,moran
sim_g167,-0.005159473084008136,0.0836192054886376,1.3395159586304278e-05,0.024768721676890385,0.023976023976023976,7.049434642066711e-06,0.14334720940909304,0.042704692546362735,0.041576920189636955,0,null,moran
sim_g172,-0.005631237158943104,0.06551771881430347,1.3395159586304278e-05,0.014116559611588215,0.013986013986013986,6.5308474955140645e-06,0.1149433663408833,0.02535908912261356,0.025584171925635342,0,null,moran
sim_g222,-0.00568910743611612,0.06352447061602853,1.3395159586304278e-05,0.008508774405976619,0.007992007992007992,6.025701641810867e-06,0.11210200696946213,0.016155900770841683,0.015174698719002518,0,null,moran
sim_g197,-0.005721628606925656,0.06242522637650973,1.3395159586304278e-05,0.01381423451261728,0.01898101898101898,6.796108332045059e-06,0.11147361852948165,0.024965484058946892,0.03369411653435322,0,null,moran
sim_g215,-0.005751461177885768,0.06142995528947499,1.3395159586304278e-05,0.013524737539878323,0.017982017982017984,6.797464768566399e-06,0.11035321309486525,0.024590431890687856,0.03211074639646068,0,null,moran
sim_g178,-0.007060832255041356,0.028674756741851687,1.3395159586304278e-05,0.003650179327139093,0.003996003996003996,6.836962715856415e-06,0.055143762965099395,0.007064863213817598,0.0077342012825883785,0,null,moran
sim_g173,-0.007229544492776035,0.025783288287380156,1.3395159586304278e-05,0.0019519447609119653,0.003996003996003996,6.422856599206244e-06,0.05022718497541589,0.003827342668454834,0.0077342012825883785,0,null,moran
sim_g168,-0.008078655420595764,0.014675650057277901,1.3395159586304278e-05,0.0008439320221873885,0.003996003996003996,6.782062122663565e-06,0.028965098797259014,0.001687864044374777,0.0077342012825883785,0,null,moran
sim_g160,-0.008995219199588591,0.007566776020106365,1.3395159586304278e-05,0.00035523980054675625,0.000999000999000999,6.8924212434112e-06,0.015442400041033399,0.000734978897682944,0.002038777548981631,0,null,moran
