g,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,is_svg
sim_g148,0.132593766127019,4,11.663949434823953,6.5271092854349435,-15043.729351102314,-2.681882231159247,0.44519183471728413,SE,9560,7.925275773883969e-07,5.489637837184108e-05,0.007418155670166016,30124.12007422881,-15277.822483849748,234.09313274743363,0.0,0.0,True
sim_g153,2.056514673412747e-09,4,11.663949434823953,485165195.4097903,-16143.33813697788,-2.776791597731428,1.9427469822221982e-08,SE,9560,0.0048289416217412486,826730358864453.6,0.0046160221099853516,32323.33764597994,-16143.33816316237,2.6184490707237273e-05,0.9959171800162381,0.9959197788362323,False
sim_g160,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-16179.263234305865,-2.7239840939243947,1.8855407945796026e-08,SE,9560,0.0002128797175579815,36445693296290.586,0.0014750957489013672,32395.18784063591,-16179.263260610873,2.6305007850169204e-05,0.9959077950596869,0.9959197788362323,False
sim_g161,2.0565146734127477e-09,4,11.663949434823953,485165195.4097903,-13021.128186678106,-2.3902397891926173,1.3615341543866468e-08,SE,9560,3.891065344184539e-05,6661629194023.613,0.002742767333984375,26078.917745380393,-13021.128213187294,2.6509187591727823e-05,0.9958919440308354,0.9959197788362323,False
sim_g163,2.0565146734127477e-09,4,11.663949434823953,485165195.4097903,-10756.495240019998,-2.1215858015819378,1.0422852425986426e-08,SE,9560,0.00012071854450636073,20667403633956.348,0.003612995147705078,21549.651852064177,-10756.49526637502,2.6355020963819697e-05,0.9959039067330359,0.9959197788362323,False
sim_g166,2.0565146734127477e-09,4,11.663949434823953,485165195.4097903,-15952.455465970575,-2.775437501620668,1.9273597608185358e-08,SE,9560,0.00010244329223592159,17538621583691.965,0.0019130706787109375,31941.57230396533,-15952.455492342924,2.6372348656877875e-05,0.9959025604324407,0.9959197788362323,False
sim_g204,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-12760.168880124329,-2.2356352954026604,1.2043511914135205e-08,SE,9560,1.2614794404238407e-05,2159693432172.1528,0.002191781997680664,25556.99913227284,-12760.168906903304,2.6778974643093534e-05,0.9958710930542979,0.9959197788362323,False
sim_g215,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-13937.501475675526,-2.3020842920742193,1.3151450577254126e-08,SE,9560,0.00022338977545037367,38245049058626.43,0.004530906677246094,27911.664323375233,-13937.501501976894,2.630136805237271e-05,0.9959080781841645,0.9959197788362323,False
sim_g218,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-16243.116343345988,-2.729762135775692,1.8968253584435865e-08,SE,9560,4.794775874235582e-05,8208810728492.614,0.001538991928100586,32522.894058716156,-16243.116369819825,2.6473837351659313e-05,0.9958946839851901,0.9959197788362323,False
sim_g242,2.0565146734127477e-09,4,11.663949434823953,485165195.4097903,-12866.039321962831,-2.2937423326137982,1.26249916259319e-08,SE,9560,0.003046515426308665,521573253306398.0,0.0038640499114990234,25768.740015949843,-12866.039348155622,2.6192790755885653e-05,0.9959165329800972,0.9959197788362323,False
sim_g255,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-11995.883271625033,-2.2549947663765697,1.196533461268048e-08,SE,9560,6.052355190288332e-06,1036182702212.4901,0.0013680458068847656,24028.427915274246,-11995.88329868195,2.7056918042944744e-05,0.995849721255756,0.9959197788362323,False
sim_g275,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-13426.751934907734,-2.3181615212157096,1.3078749374176724e-08,SE,9560,6.247596497655565e-05,10696086428737.225,0.0022208690643310547,26890.165241839648,-13426.751961341713,2.6433979655848816e-05,0.9958977755020337,0.9959197788362323,False
sim_g279,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-13925.343027561306,-2.2817736792293872,1.2953894786342261e-08,SE,9560,0.00012457815497794267,21328181377858.195,0.0030219554901123047,27887.347427146793,-13925.343053913111,2.635180499055423e-05,0.9959041566514977,0.9959197788362323,False
