g,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,is_svg
sim_g264,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-15457.473430452219,-4.155408948851555,18.738134695260257,SE,9560,0.8309193736848458,291975016.0294326,0.003439188003540039,30951.60823292862,-15458.743809405114,1.2703789528950438,0.2596956006385569,0.5410325013303269,False
sim_g270,0.5024421790671099,4,1.0655670566970437,0.9902786779447095,-16183.091314942823,-4.562211290338028,11.322203569215585,SE,9560,525.5780068497293,9844.854130645266,0.0037627220153808594,32402.844001909827,-16183.133713377665,0.04239843484174344,0.8368621495860379,0.9959197788362323,False
sim_g275,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-13993.248469724065,-3.343306200013865,12.261687700653816,SE,9560,164.0351390004006,57639963462.08353,0.004046916961669922,28023.15831147231,-13993.376243026996,0.1277733029310184,0.7207520190846954,0.9959197788362323,False
sim_g278,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-15861.590033226004,-4.095453906559294,18.374948922152658,SE,9560,89.70585410079032,31521551932.12085,0.0038127899169921875,31759.84143847619,-15861.704492262823,0.11445903681851632,0.7351235965792905,0.9959197788362323,False
sim_g279,0.9999546021272738,4,1.0655670566970437,4.5399929762484854e-05,-14736.31139599789,-4.175176570391337,18.69461185378233,SE,9560,265.04906154013804,93135033846.59415,0.002424001693725586,29509.28416401996,-14736.502121630085,0.19072563219560834,0.6623133651785691,0.9959197788362323,False
sim_g280,0.9999546021272738,4,1.0655670566970437,4.5399929762484854e-05,-14326.062323645789,-3.193951592530825,11.365026879729523,SE,9560,3912.425777216173,1374779088316.5786,0.001374959945678711,28688.786019315758,-14326.129484605905,0.0671609601158707,0.7955161768348434,0.9959197788362323,False
sim_g283,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-10525.100482083832,-2.844301422113955,8.612441101418417,SE,9560,29.0633369205595,10212505005.93454,0.0019383430480957031,21086.862336191843,-10525.287826007967,0.18734392413534806,0.6651365017274182,0.9959197788362323,False
sim_g285,2.0611534354931574e-09,4,1.0655670566970437,485165195.4097903,-11768.725315624019,-3.0304259516516154,2.0344041058221392e-08,SE,9560,14.98538364045267,2.554011077809435e+18,0.0020818710327148438,23574.112003272217,-11768.725341775837,2.6151818019570783e-05,0.9959197280355736,0.9959197788362323,False
sim_g287,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-15466.436264968308,-4.358389086234061,20.46755710558395,SE,9560,16.031988857541535,5633446940.725106,0.003152132034301758,30969.533901960796,-15466.84400622498,0.4077412566712155,0.5231181862909253,0.9520843894963377,False
sim_g290,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-16878.742444138792,-4.674506310999361,23.83219081725905,SE,9560,1489020.7239852925,523223869274666.94,0.0013899803161621094,33794.146260301764,-16878.812370510594,0.06992637180155725,0.791444012779166,0.9959197788362323,False
sim_g294,0.9999546021272738,4,1.0655670566970437,4.5399929762484854e-05,-10499.935562747061,-2.7157631525242754,7.895599684083204,SE,9560,715.2292776674647,251322915828.1152,0.0038309097290039062,21036.532497518303,-10499.938885893109,0.003323146047478076,0.954030022456693,0.9959197788362323,False
sim_g296,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-13210.920820660123,-3.316526980050402,11.918378662964079,SE,9560,17.04627478325563,5989854744.897621,0.004110813140869141,26458.503013344427,-13211.184168142516,0.2633474823924189,0.6078296604540434,0.9959197788362323,False
sim_g297,0.5001162703783834,4,1.0655670566970437,0.9995349380146963,-15038.300264058376,-4.191513842956078,9.463427305320549,SE,9560,1362.4686828327926,25520.099929441705,0.002725839614868164,30113.261900140933,-15038.315653665159,0.015389606782264309,0.9012718433029725,0.9959197788362323,False
sim_g085,0.29348517473031654,4,2.365932769935914,2.4072579021817684,-14639.438649821084,-3.6014714722597203,3.8993671495983007,SE,9560,0.0008069771973661218,0.020400845459047093,0.002348661422729492,29315.53867166635,-14647.019282072684,7.580632251600036,0.005899874305608344,0.012825813707844224,True
sim_g146,0.535618066868435,4,2.365932769935914,0.8669770613112755,-17197.787260469955,-4.444602384951644,10.441955992899745,SE,9560,0.0003552362311293495,0.006707338423238277,0.004305839538574219,34432.23589296409,-17229.145754517573,31.35849404761757,2.145181332569024e-08,5.02776874820865e-08,True
sim_g183,9.603133198762481e-09,4,2.365932769935914,104129684.54122585,-15767.051711626526,-4.083161358358904,1.753327221403884e-07,SE,9560,0.021796924606889905,171137382859795.6,0.0014350414276123047,31570.76479527723,-15767.051737849353,2.6222827727906406e-05,0.9959141922831797,0.9959197788362323,False
sim_g201,2.061094339819071e-09,4,2.365932769935914,485165195.4097903,-17033.882872487447,-4.971831666279232,5.5208577444671455e-08,SE,9560,0.05974281048658351,1.0182758970395624e+16,0.003081798553466797,34104.427116999075,-17033.882898648975,2.616152778500691e-05,0.9959189706415469,0.9959197788362323,False
sim_g224,1.2339870659634534e-07,4,2.365932769935914,8103578.589954407,-15573.490155176885,-3.8693179019356516,2.035378151635082e-06,SE,9560,0.00268820390639294,127825284600.28587,0.003237009048461914,31183.64168237795,-15573.49018390446,2.8727574317599647e-05,0.9957235100028837,0.9959197788362323,False
sim_g247,0.1754170275467324,4,2.365932769935914,4.700565669943625,-15310.615837369438,-4.07565832142561,3.0353924930361087,SE,9560,0.0014898781099369806,0.06903390496621911,0.005778312683105469,30657.893046763056,-15313.09770860309,2.4818712336527824,0.11516516399634102,0.2467824942778736,False
